id;word;definition;example;tags;status;created_at;updated_at;created_by
8bcd95d8-7443-4f99-8db0-ecf3f3e5fb61;proclivity;a natural tendency;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
4fe90a81-3641-4392-a7e7-888ca8823bb8;problematic;"difficult to solve; questionable";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
4e8b8849-4aec-4f3e-81a2-d703ed3d01ff;profuse;"abundant; plentiful";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
ff44fd9a-171e-4725-9c4b-d795437df773;profligate;recklessly wasteful;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
1f26e38f-f31d-49e9-b1c0-fdf38a5a53b5;prodigious;"enormous; extraordinary";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
06fa3ef6-f6fd-48d9-8557-463ad2d776e7;propitiate;"to win favor; to appease";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
4e3d1d75-aa77-412a-846a-dec5ad05e4b9;propensity;a natural tendency;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
0154cc9a-78d2-49c8-8797-2aee828c45d8;prolific;"producing much; highly productive";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
6bd61922-dbd8-430a-9d25-c4bca87a8919;proscribe;"to forbid; to prohibit";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
24573ef6-c5ad-4e34-959c-8a29f18fc55b;prosaic;"dull; ordinary";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
224fe7bb-5826-4484-8b80-955c22d215a5;propriety;"proper behavior; correctness";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
6c2bceb5-2fee-493d-93c9-f24f6d0b5bb1;putrefy;"to rot; to decay";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
b634878a-4f10-44dd-a90a-37481710dc73;purport;to claim or pretend;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
9b066dfc-d1a0-4217-b7be-cb69417bdeb4;pungent;sharp in taste or smell;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
60221d00-842f-4d44-a1c0-8a44acda1cdb;qualified;"limited; modified";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
dee567be-996d-4069-9a1f-c8ff1e472d0d;quagmire;"soft land that gives underfoot; a difficult situation";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
f04b75ac-9f2c-40a9-ba5a-1d94787aa06b;quaff;to drink deeply with great enjoyment;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
5e3bada9-51b3-44eb-948e-1b6eeb173ac0;querulous;"complaining; whining";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
106c18d8-39d0-4b15-a21d-88a9bfa95b79;query;a question;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
7a1b496b-d23d-4480-8957-93dbdfd17ca0;qualm;a feeling of apprehension or uneasiness;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
16f08b26-13e6-46ca-84df-e39c9b9dbe37;quixotic;extravagantly foolish or romantic in the pursuit of ideals;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
fda13d1b-0ca4-42fc-9074-63aa82954892;quiescent;"inactive; quiet";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
713d0374-df1b-4d38-a1de-d16e82f13832;quibble;to argue a point through ambiguous or irrelevant arguments;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
36075f5b-7490-4f3a-bbee-a78b288006ec;quotidian;"daily; ordinary";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
74b7849c-9754-4032-b4ee-d634932f2cde;rationale;the basis of an opinion or belief;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
08db0c77-fb79-4950-9d29-0d91786d40e2;rarefied;"elevated; related to or appealing to a small, elite group";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
a640ffd5-fe97-44fc-acd0-6117bb118eff;rancorous;"bitter; resentful";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
a957ea3d-a1e6-469b-8c8d-49609b6975e6;recluse;one who has withdrawn from society;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
da30a387-afe5-4190-94f3-67cee110b4a8;recalcitrant;stubbornly resistant;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
89fe38ec-3625-4def-b0d0-7b9ee9398df5;refractory;"resistant to authority; resistant to treatment";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
1ddad15b-0a63-41ee-8d20-740a5093a402;redoubtable;"formidable; worthy of respect";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
d4a3ea87-03a6-429c-938f-3858b6fd26db;recondite;"obscure; difficult to understand";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
6a4462f0-6c49-4196-9caf-b03a148d41b1;relegate;to assign to a lower position;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
d7e484ed-8e69-4bb7-9170-f5fefd2cc278;refute;to prove to be false;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
56d21a5a-f978-4434-803e-9dcd763d45b0;refulgent;"shining brightly; radiant";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
39df12de-c910-42ba-a2e5-500969f7eaff;reproach;"to express disapproval; to blame";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
00452acb-a0ea-4f83-bf4d-c35c98ea8fe6;reparation;the making of amends for damages or a wrong;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
dea0aa6a-55af-4450-b655-0a95565c226d;renege;to go back on a commitment;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
12575154-b0e6-45dc-bbde-c4d4c5bb7440;repudiate;"to reject; to deny";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
5499d52b-e7a6-4443-8904-1dbbf2ecf679;reprobate;an unprincipled or immoral person;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
a9c9bb30-8cef-4616-9814-e53052c13c98;rhetoric;the art of effective speaking or writing;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
68b42682-9bb4-4a1f-bf98-4efd302d5c34;reverence;a feeling of honor or respect;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
3bc6bff1-d2dc-405b-8abc-5e841509a5e7;ruse;a trick or stratagem;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
dedadc2e-97f9-470c-a202-d2083fdc9dec;rue;"to feel regret or sorrow; to wish that something had never been";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
49dbc6e2-1568-43bf-a89f-0a581f608fb9;sanction;"official approval or permission; also, a penalty";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
24281bde-d303-442d-ae32-94cd82bf648d;salubrious;favorable to health;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
1dcba99c-0b5b-4d77-981b-beef19052b3c;sage;one who is wise;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
57b84a96-7cdd-4316-b830-5590b14635ae;satire;the use of irony or ridicule to expose human folly;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
f5999d51-4818-44ed-a375-6cb54a4fd3e3;satiate;to satisfy fully;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
cf77a90d-1ea0-4c0b-a2a7-6b7e3106b7ae;sardonic;"mocking; scornful";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
3ee0916a-3e05-469c-8534-e47fa9bf62b1;secrete;"to give off or release a substance; to hide";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
6dc346d0-2610-492d-815d-91b6a0c7038b;savor;"to taste or smell with pleasure; to enjoy";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
176c915f-23b6-4d7a-aac3-48d78b8b3725;saturate;to soak thoroughly;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
3c8b8ade-bfbe-4258-862e-ee27a4c754e8;sensuous;"appealing to the senses; aesthetically gratifying";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
23d9b641-0e57-4f01-9195-907133d4086c;sensual;relating to the senses, especially with gratification of appetites;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
44ede055-6498-46c6-aa57-d5bf00beb344;sedulous;"diligent; persistent";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
ca1ca1cf-8330-49ab-9ff7-dea647eac1c2;shard;a piece of a hard or brittle substance;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
a8c922ff-9cc2-4023-975f-c1d0413e2577;servile;"submissive; slavish";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
84ca51d5-7050-4bd1-9e94-0aa41adb5f5f;sentient;"able to perceive; conscious";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
f01ec9af-501b-4ea8-ba43-ba9922f6cd12;solicitous;"concerned; attentive";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
f2d73453-085b-4504-a50e-c4a03b5742ce;skeptic;one who doubts;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
9773f1e8-2878-4357-8431-15d9e527c759;singular;"unique; unusual";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
d25c67bb-eb90-4f74-a690-e21b10e38bf8;sordid;"characterized by baseness; filthy";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
420afcee-3bf8-4b12-9f36-a3e846f88b61;soporific;causing sleep;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
7a822563-d5ed-439c-9615-2a3bcaf9948d;solvent;able to pay all debts;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
e1f39123-5bb1-4829-b7ef-2f5e011ce798;spectrum;a series or range of related things or ideas;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
704a7fe8-5fd2-4462-96da-335d069d7cda;specious;appearing true but actually false;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
745ae5ce-3210-4f12-a8a4-f75a48e333b1;sparse;"thinly scattered; meager";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
dea22255-59d9-48a0-abe4-0ce33c60af28;spurious;"false; counterfeit";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
c20f6917-d883-4d8b-9f1b-2c7bd112d6be;sporadic;occurring irregularly;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
a5958835-2c0c-4267-aeef-64b09e416b94;spendthrift;a person who spends money wastefully;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
44fb291a-2e81-4861-b609-3dfca71fbe7d;static;"not moving; stationary";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
07a34d2a-999a-49bf-8a8f-41cee825fa84;squander;to spend or use wastefully;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
e42d341a-c635-41d2-a0ea-39caba5f6463;squalid;"filthy; wretched";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
5a2ec2b0-108b-4e85-aa25-2e4ee49d8022;stipulate;to require as a condition;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
5ee627ee-1652-4168-ae5f-052d7258ffa5;stint;a period of time spent doing a specific activity;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
fe1a95d7-827a-4396-b541-5ae0c96e8b6d;stoic;indifferent to pleasure or pain;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
e0dba9a8-1d19-4c54-b00d-652187f02280;strident;"harsh-sounding; loud";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
f7bca46c-7bb8-4500-9942-d3715c547fcd;striated;marked with grooves, scratches, or stripes;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
cc74d63e-ef1c-403e-9d6b-021d3c2c9a27;stigma;a mark or sign of disgrace;the stigma of having gone to prison will always be with me;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-27 15:12:27.356192+00;
300960b4-dd66-4dee-8efd-cb27e9d3cbe8;stolid;calm, dependable, and showing little emotion or animation;a stolid gentleman;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-27 15:21:07.718062+00;
90103342-abea-40a9-8ea9-6f145f13e5f1;strut;to walk in a proud or pompous way;peacocks strut through the grounds;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-27 15:21:40.458172+00;
f02e3fda-3a77-4f1f-b5da-5ce5a084542c;subpoena;a written command to appear in court;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
53dc509b-2932-41d9-9228-f656bb6a57a3;stymie;to hinder or obstruct;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
015775b3-4171-4163-b115-99a6cbb9261e;stupefy;"to make stupid or numb; to astonish";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
d9279711-6ba2-43e0-b729-929e9a08aa89;subtle;"delicate or elusive; difficult to perceive; skillful";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
4368483c-a8f0-4588-b4bf-5cc3afa66f60;substantiate;"to verify; to support with evidence";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
35e0d519-3d94-4016-939f-e00ad1f38556;subside;"to settle down; to become less active";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
be62e61f-10a3-4afe-b724-ee33e58010e4;succor;"assistance or help; that which gives relief";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
9fab8c75-1244-4347-a64c-41b12756b806;subversive;"tending to undermine; intending to overthrow";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
70fc8fe0-ae0d-4440-a9ff-3e4e7efa875e;supplant;"to replace; to take the place of";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
4307c32b-4bd6-4a1f-acd1-54add1c5f475;supersede;"to take the place or position of; to displace";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
bd020050-64e1-474b-bd40-5f08848c8e2e;superfluous;"more than enough; excessive";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
6eb64fe4-70a9-4544-884a-1d7fb7e0fd03;synthesis;the combination of different things or ideas to form one whole;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
1e482576-c37e-41ab-bbfc-95cff168e4f6;surfeit;an excessive amount;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
4a675b9d-c06b-4427-93c4-3a9ebd5663ef;supposition;an act of supposing or something that is supposed;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
e9ad280c-fd55-452c-bbfb-6074a70b51b4;tautological;characterized by unnecessary repetition;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
e59a348a-c020-4d58-b502-f11ded614a41;tangential;"only slightly connected; peripheral";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
9720e64f-b346-41df-8e14-cb2e88ceac89;tacit;understood without being stated;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
41c5b1c7-34f1-4310-b2c5-0ea74944a1a9;tenuous;"weak; insubstantial";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
1f331213-44c9-42c4-b00a-b5665856dbe4;tenet;a principle or belief, especially one held by a particular group;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
204fc26b-be93-42e6-a85d-f2f597e4e4c5;tenacity;"persistence; determination";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
685cc10d-d4a4-4952-896f-4baf997e41c4;tome;a large, weighty, or scholarly book;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
8be36b70-50c4-463e-84a9-274953d4532f;tirade;a long angry speech;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
15636faa-f2c5-4cce-b64e-d01ac5cda7e3;terse;"brief; concise";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
0afda5f1-5eb3-4930-941f-669fc5d18666;tortuous;"winding; complex";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
c216dc67-bbbc-43b4-b8d2-adce2004b380;torque;a force that causes twisting or rotation;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
e0a36a5e-1948-4765-aef5-8711f8c12606;torpor;"a state of mental and physical inactivity; lack of energy";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
db96bc6a-d015-45c6-89e4-4762c7151add;transgression;a violation of a law or duty;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
57c2af39-4187-4bef-a58e-905c341147ba;tractable;easily managed or controlled;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
d8dd6dce-b2e5-46a7-927f-5b7a79e7aa91;tout;"to solicit support for; to promote";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
9e30137d-a5a5-4a3d-9b48-905f9588bf3a;translucent;allowing the passage of light but diffusing it;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
5809970f-d879-4cd1-bdd6-d29f05ceee43;transient;"passing quickly; temporary";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
da8d51ef-4162-4f42-a7d6-2387987c5753;tryst;an appointment to meet, especially one made secretly between lovers;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
8efe81bd-cd74-4117-b7ab-7aeeb950d043;truculent;"aggressive; eager to fight";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
0a2fdfa6-a9ad-4c5e-ba1a-c56267cbab79;unfeigned;"genuine; sincere";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
4309d827-3c34-4e1f-b039-f5cd8bb2b615;uncanny;"strange; eerie";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
0ee06113-6d76-435e-989d-da3250d2cd8f;ubiquitous;present everywhere;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
761ca10b-8c81-48bd-8537-155770ecccae;urbane;"refined; sophisticated";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
7a119daa-f7b2-4914-abce-c1f642cd05c6;untenable;"indefensible; impossible to maintain";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
5bd6c08c-9106-4ab3-8bea-f39d9de05e62;vapid;"dull; lacking flavor or interest";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
1d65cb0a-9289-440c-a8b2-82bd4d29ae89;vacillate;"to waver; to be indecisive";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
1ea1caf6-9034-4853-b0a4-f3f4fe0a8829;veracity;"truthfulness; accuracy";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
f714a5b1-7e19-4b78-87e4-ef7d0fac4f19;venerate;to regard with great respect;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
09a25add-ece8-442c-8d59-aa6263222c78;variegated;"having variety; multicolored";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
ed3b3b73-5409-4a40-a672-4c93dcd67953;viable;capable of working or surviving;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
141fc989-5c92-4cf9-b3e0-0784c2e23fa9;vexation;"irritation; annoyance";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
098f3623-426f-47a9-be20-7093fefedcbd;verbose;using too many words;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
bf9a980d-3955-43e7-8daf-49570789b2ec;virtuoso;one who excels at an art;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
721d89ca-0c7c-4dbe-a591-dab6cbe68765;vilify;"to speak evil of; to slander";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
59f95fed-86ad-41bc-8d46-02400f2fc054;vigilant;"watchful; alert";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
d96ab105-d7d6-4921-8a76-678e714a709d;vituperative;using harsh or abusive language;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
33d6e0b3-72ac-4e86-90b6-b888733f0276;viscous;thick and sticky;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
2813061a-1b6e-4525-832a-dfb8718c0c45;virulent;"extremely severe or harmful; deadly";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
6959272c-40a6-4fdc-a268-228143a61953;voracious;"having a large appetite; insatiable";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
00fe6cb6-3574-476e-856e-45774f4b3eac;vogue;"what is in fashion; currently popular";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
c2b92557-2a04-4bc9-9929-6de1a5e78db2;waver;"to go back and forth; to become unsteady";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
17afba12-f8c8-4dc7-9b6c-956bd8bf96de;wary;"on guard; cautious";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
f8c2f678-c421-45e9-ad48-0464905b9b21;warranted;"justified; authorized";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
06acfa42-3177-4396-ad42-1294ba509d59;zealous;showing passionate loyalty and zeal;;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
ea6b4520-604a-466e-b944-3eccadf5a5f9;whimsical;"given to whims; characterized by sudden ideas";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
3d5854bf-caa6-4c57-9107-a16dc61468a4;welter;"to roll or toss; to wallow";;"[""GRE""]";new;2026-01-26 11:19:23.30611+00;2026-01-26 11:19:23.30611+00;
034fdffa-8a2d-421d-bfe1-28e3c8a6bd5a;caustic;"sarcastic in a scathing and bitter way; scathing";"""the players were making caustic comments about the refereeing"", The author's wit, while undeniably sharp, occasionally veered into caustic territory""";[];new;2026-01-24 11:38:26.163+00;2026-01-26 12:17:08.547245+00;
b9f1d793-8b71-44d8-87c3-85ce4001fef4;meticulous;"showing great attention to detail; very careful and precise;";"""the designs are hand-glazed with meticulous care"",""he had always been so meticulous about his appearance""";[];new;2026-01-24 11:37:12.91+00;2026-01-26 12:17:08.547245+00;
83a7db99-396c-403f-96e7-024e74562558;opulent;"ostentatiously costly and luxurious; wealthy:";"""the opulent comfort of a limousine"", ""his more opulent tenants""";[];new;2026-01-24 11:36:23.197+00;2026-01-26 12:17:08.547245+00;
63e7360d-0d71-4859-b51b-afe0065dfcc9;systematic;"done or acting according to a fixed plan or system; methodical:";"""a systematic search of the whole city""";[];new;2026-01-24 11:35:03.304+00;2026-01-26 12:17:08.547245+00;
513f6058-0340-4b3d-a647-ff7cf04604bb;improbable;"not likely to be true or to happen; unexpected and apparently inauthentic:";"""this account of events was seen by the jury as most improbable"", ""the characters have improbable names""";[];new;2026-01-24 11:34:44.415+00;2026-01-26 12:17:08.547245+00;
56745bc8-5c08-4b66-9863-a78a8f1fffd4;fortuitous;"happening by chance rather than intention; happening by a lucky chance; fortunate:";"""the similarity between the paintings may not be simply fortuitous"", ""the ball went into the goal by a fortuitous ricochet""";[];new;2026-01-24 11:34:14.384+00;2026-01-26 12:17:08.547245+00;
